1.0000000e+22 	 0.0000000e+00 
1.0000000e+22 	 1.0500000e+01 
1.0000000e+22 	 2.0900000e+01 
1.0000000e+22 	 2.1000000e+01 
1.0000000e+21 	 4.5900000e+01 
1.0000000e+21 	 8.0800000e+01
1.0000000e+18    1.0000000e+02 
1.0000000e+18 	 4.1990000e+02 
3.5600000e+20 	 4.2000000e+02 
3.5600000e+20 	 4.5140000e+02 
3.5600000e+20 	 4.8260000e+02 
5.4400000e+20 	 4.8270000e+02 
5.4400000e+20 	 5.1410000e+02 
5.4400000e+20 	 5.7100000e+02 
5.4400000e+20 	 5.9590000e+02 
8.5100000e+20 	 5.9600000e+02 
8.5100000e+20 	 6.2100000e+02 
8.5100000e+20 	 6.4600000e+02 
8.5100000e+20 	 6.7090000e+02 
1.7100000e+21 	 6.7100000e+02 
1.7100000e+21 	 6.9600000e+02 
1.7100000e+21 	 7.2100000e+02 
1.7100000e+21 	 7.4600000e+02 
1.7100000e+21 	 7.7100000e+02 
1.7100000e+21 	 8.2090000e+02 
5.0200000e+21 	 8.2100000e+02 
5.0200000e+21 	 8.7870000e+02 
5.0200000e+21 	 9.1330000e+02 
5.0200000e+21 	 9.4790000e+02 
5.0200000e+21 	 9.8250000e+02 
5.0200000e+21 	 1.0170000e+03 
1.0500000e+22 	 1.0171000e+03 
1.0500000e+22 	 1.0517000e+03 
1.0500000e+22 	 1.0863000e+03 
1.0500000e+22 	 1.1209000e+03 
1.0500000e+22 	 1.1554000e+03 
1.6500000e+22 	 1.1555000e+03 
1.6500000e+22 	 1.1901000e+03 
1.6500000e+22 	 1.2248000e+03 
1.6500000e+22 	 1.2594000e+03 
1.6500000e+22 	 1.2939000e+03 
2.5800000e+22 	 1.2940000e+03 
2.5800000e+22 	 1.3286000e+03 
2.5800000e+22 	 1.3632000e+03 
2.5800000e+22 	 1.3978000e+03 
2.5800000e+22 	 1.4323000e+03 
3.8400000e+22 	 1.4324000e+03 
3.8400000e+22 	 1.4670000e+03 
3.8400000e+22 	 1.5016000e+03 
3.8400000e+22 	 1.5361000e+03 
5.6900000e+22 	 1.5362000e+03 
5.6900000e+22 	 1.5708000e+03 
5.6900000e+22 	 1.6055000e+03 
5.6900000e+22 	 1.6401000e+03 
5.6900000e+22 	 1.6746000e+03 
8.5400000e+22 	 1.6747000e+03 
8.5400000e+22 	 1.7093000e+03 
8.5400000e+22 	 1.7439000e+03 
8.5400000e+22 	 1.7785000e+03 
8.5400000e+22 	 1.8130000e+03 
1.9400000e+23 	 1.8131000e+03 
1.9400000e+23 	 1.8477000e+03 
1.9400000e+23 	 1.8823000e+03 
1.9400000e+23 	 1.9169000e+03 
1.9400000e+23 	 1.9515000e+03 
3.3300000e+23 	 1.9516000e+03 
3.3300000e+23 	 1.9862000e+03 
3.3300000e+23 	 2.0208000e+03 
3.3300000e+23 	 2.0554000e+03 
3.3300000e+23 	 2.0899000e+03 
8.1600000e+22 	 2.0900000e+03 
8.1600000e+22 	 2.1246000e+03 
8.1600000e+22 	 2.1592000e+03 
8.1600000e+22 	 2.1938000e+03 
8.1600000e+22 	 2.2283000e+03 
3.2000000e+22 	 2.2284000e+03 
3.2000000e+22 	 2.2630000e+03 
3.2000000e+22 	 2.2976000e+03 
3.2000000e+22 	 2.3323000e+03 
3.2000000e+22 	 2.3668000e+03 
1.4500000e+22 	 2.3669000e+03 
1.4500000e+22 	 2.4015000e+03 
1.4500000e+22 	 2.4361000e+03 
1.4500000e+22 	 2.4707000e+03 
1.4500000e+22 	 2.5053000e+03 
1.4500000e+22 	 2.5399000e+03 
1.4500000e+22 	 2.5744000e+03 
7.4300000e+21 	 2.5745000e+03 
7.4300000e+21 	 2.6091000e+03 
7.4300000e+21 	 2.6436000e+03 
3.6600000e+21 	 2.6437000e+03 
3.6600000e+21 	 2.6783000e+03 
3.6600000e+21 	 2.7130000e+03 
3.6600000e+21 	 2.7476000e+03 
3.6600000e+21 	 2.7821000e+03 
7.7000000e+20 	 2.7822000e+03 
7.7000000e+20 	 2.8168000e+03 
7.7000000e+20 	 2.8514000e+03 
7.7000000e+20 	 2.8854000e+03 
