1.0000000e+22 	 0.0000000e+00 
1.0000000e+22 	 1.0000000e+01 
1.0000000e+22 	 2.0000000e+01 
1.0000000e+22 	 3.0000000e+01 
1.0000000e+22 	 4.0000000e+01 
1.0000000e+22 	 5.0000000e+01 
1.0000000e+22 	 6.0000000e+01 
1.0000000e+22 	 7.0000000e+01 
1.0000000e+22 	 8.0000000e+01 
1.0000000e+22 	 9.0000000e+01 
1.2736790e+21 	 1.0000000e+02 
1.2736790e+21 	 1.1000000e+02 
1.2736790e+21 	 1.2000000e+02 
1.2736790e+21 	 1.3000000e+02 
1.2736790e+21 	 1.4000000e+02 
1.9255731e+21 	 1.5000000e+02 
1.9255731e+21 	 1.6000000e+02 
1.9255731e+21 	 1.7000000e+02 
1.9255731e+21 	 1.8000000e+02 
1.9255731e+21 	 1.9000000e+02 
1.5305235e+21 	 2.0000000e+02 
1.5305235e+21 	 2.1000000e+02 
3.6254340e+20 	 2.2000000e+02 
3.6254340e+20 	 2.3000000e+02 
3.6254340e+20 	 2.4000000e+02 
5.5253526e+19 	 2.5000000e+02 
5.5253526e+19 	 2.6000000e+02 
5.5253526e+19 	 2.7000000e+02 
5.5253526e+19 	 2.8000000e+02 
5.5253526e+19 	 2.9000000e+02 
7.6346653e+19 	 3.0000000e+02 
7.6346653e+19 	 3.1000000e+02 
7.6346653e+19 	 3.2000000e+02 
7.6346653e+19 	 3.3000000e+02 
7.6346653e+19 	 3.4000000e+02 
1.9488122e+20 	 3.5000000e+02 
1.9488122e+20 	 3.6000000e+02 
1.9488122e+20 	 3.7000000e+02 
1.9488122e+20 	 3.8000000e+02 
1.9488122e+20 	 3.9000000e+02 
4.1491583e+20 	 4.0000000e+02 
4.1491583e+20 	 4.1000000e+02 
4.1491583e+20 	 4.2000000e+02 
4.1491583e+20 	 4.3000000e+02 
4.1491583e+20 	 4.4000000e+02 
1.0327376e+21 	 4.5000000e+02 
1.0327376e+21 	 4.6000000e+02 
1.0327376e+21 	 4.7000000e+02 
1.0327376e+21 	 4.8000000e+02 
1.0327376e+21 	 4.9000000e+02 
3.1154444e+21 	 5.0000000e+02 
3.1154444e+21 	 5.1000000e+02 
3.1154444e+21 	 5.2000000e+02 
3.1154444e+21 	 5.3000000e+02 
3.1154444e+21 	 5.4000000e+02 
9.0719365e+21 	 5.5000000e+02 
9.0719365e+21 	 5.6000000e+02 
9.0719365e+21 	 5.7000000e+02 
9.0719365e+21 	 5.8000000e+02 
9.0719365e+21 	 5.9000000e+02 
2.8189021e+21 	 6.0000000e+02 
2.8189021e+21 	 6.1000000e+02 
2.8189021e+21 	 6.2000000e+02 
